,行政区,街区,小区,经度,纬度,,,
2466,长宁,古北,雅典花苑,121.4039016,31.19951861,,,
1525,浦东,南码头,东方佳苑,121.5265853,31.1995017,,,
473,长宁,西郊,虹桥中园,121.3754088,31.19947459,,,
211,长宁,西郊,虹桥商务别墅,121.3879312,31.19942849,,,
3147,徐汇,徐家汇,实业公寓,121.4434016,31.19927791,,,
919,浦东,北蔡,由由一村,121.533713,31.199271,,,
2306,徐汇,徐家汇,东方时空公寓,121.433951,31.199114,,,
1308,浦东,南码头,临沂三村,121.515889,31.199079,,,
2851,徐汇,徐家汇,宛平南路268弄,121.4522436,31.19906447,,,
1566,浦东,川沙,江凌苑,121.741282,31.198898,,,
2079,长宁,古北,华园,121.399147,31.19888987,,,
454,徐汇,徐家汇,徐汇御苑,121.4609339,31.19883473,,,
2549,长宁,西郊,延北小区,121.3910331,31.19877838,,,
2676,青浦,徐泾,罗家锦苑,121.292588,31.19858592,,,
2684,徐汇,徐家汇,番南小区,121.4320939,31.19857168,,,
1909,长宁,古北,虹欣小区,121.4249106,31.19851364,,,
2569,徐汇,徐家汇,永新城,121.4487544,31.19845341,,,
44,黄浦,世博滨江,紫荆新苑,121.4846544,31.19837611,,,
1430,长宁,古北,四季晶园,121.402248,31.1983409,,,
2706,徐汇,徐家汇,元福大厦,121.4386003,31.19825935,,,
1342,长宁,古北,领尚国际酒店公寓,121.4209128,31.19820352,,,
1051,长宁,古北,上城Uptown,121.4046111,31.1980578,,,
2931,浦东,川沙,江绣苑,121.7009216,31.19801479,,,
3125,浦东,北蔡,由由二村,121.534925,31.197918,,,
3063,浦东,川沙,川沙路5046弄,121.7046698,31.19788374,,,
1843,徐汇,徐家汇,天际花园,121.450959,31.1978,,,
19,徐汇,徐家汇,海天公寓,121.4481427,31.19776945,,,
446,浦东,川沙,东都小区,121.710086,31.19776,,,
141,浦东,南码头,临沂六村,121.52082,31.1977503,,,
873,徐汇,徐家汇,尊园,121.4461889,31.19768698,,,
1139,长宁,古北,虹南小区,121.424651,31.19753585,,,
149,徐汇,徐家汇,斜土路2200弄,121.4567191,31.19753523,,,
2970,徐汇,徐家汇,吴东小区,121.429241,31.19747485,,,
954,徐汇,徐家汇,红旗教师公寓,121.4558706,31.19746288,,,
485,长宁,西郊,程桥一村,121.3774158,31.19736573,,,
164,徐汇,斜土路,枫林新村,121.466132,31.197255,,,
1146,浦东,南码头,华丰新苑,121.5160107,31.19718765,,,
480,闵行,金虹桥,恒盛苑,121.4126731,31.19718495,,,
1333,徐汇,徐家汇,华狮国际公寓,121.4482716,31.19707912,,,
1438,长宁,西郊,森晟世洋国际广场,121.390556,31.19695034,,,
3165,徐汇,徐家汇,南天大楼,121.4490683,31.19694664,,,
2050,浦东,南码头,港机新村,121.5147384,31.19681096,,,
2262,长宁,西郊,虹梅花苑,121.385823,31.196664,,,
2710,徐汇,徐家汇,南虹公寓,121.438406,31.19649388,,,
934,徐汇,徐家汇,莱诗邸,121.4462428,31.1964877,,,
1075,徐汇,徐家汇,徐虹路112弄,121.4379667,31.19637279,,,
2331,浦东,北蔡,由由五村,121.538856,31.196346,,,
1521,闵行,金虹桥,名都城(公寓),121.4004149,31.19631201,,,
1402,闵行,金虹桥,东方明珠小区,121.4114515,31.19629765,,,
442,徐汇,田林,锦馨苑,121.4223289,31.19610644,,,
895,徐汇,徐家汇,徐虹华庭,121.4327505,31.19609525,,,
1790,长宁,西郊,程桥二村,121.3818181,31.19595053,,,
2809,闵行,金虹桥,虹田苑,121.3934917,31.19587925,,,
2665,浦东,南码头,天健浦荟大楼,121.519483,31.19582187,,,
144,徐汇,徐家汇,王家堂小区,121.4507808,31.19578449,,,
3137,徐汇,徐家汇,柿子湾小区,121.4364651,31.19575453,,,
2719,浦东,川沙,桃园公寓(川沙),121.707641,31.1957499,,,
2157,闵行,金虹桥,古北虹苑（二期）,121.4138718,31.19572148,,,
2355,浦东,南码头,建业新村,121.5294062,31.19570156,,,
2978,徐汇,徐家汇,明华苑,121.4383303,31.19551143,,,
424,青浦,华新,新丰公寓,121.241752,31.195428,,,
1564,徐汇,徐家汇,南丹路128弄,121.4390336,31.19541729,,,
3090,浦东,北蔡,华安公寓(浦东),121.566518,31.195413,,,
751,浦东,北蔡,龙港新村,121.570039,31.195343,,,
1001,徐汇,徐家汇,福源汇居,121.4472985,31.19534269,,,
2715,徐汇,徐家汇,光启公寓,121.4394079,31.19527165,,,
2725,浦东,北蔡,华佳花园,121.568494,31.195258,,,
889,徐汇,徐家汇,颐峰苑,121.4378835,31.19497302,,,
1856,徐汇,徐家汇,爱博大厦,121.4525934,31.19491494,,,
1500,长宁,西郊,宝北小区,121.378638,31.19485726,,,
1168,浦东,张江,川杨新苑(四期),121.644304,31.194847,,,
2775,徐汇,徐家汇,金轩公寓,121.4460755,31.19477208,,,
1018,徐汇,徐家汇,嘉汇国际广场,121.4495923,31.19463662,,,
718,徐汇,徐家汇,爱邦大厦,121.4539623,31.19456959,,,
1222,徐汇,康健,康健星辰,121.4433964,31.19455677,,,
2416,浦东,南码头,浦三路628弄,121.5224524,31.1943234,,,
288,浦东,张江,川杨新苑(三期),121.64054,31.194304,,,
1453,徐汇,徐家汇,泰德苑,121.4378033,31.19430092,,,
631,闵行,金虹桥,海叶公寓,121.4163782,31.19429583,,,
2424,徐汇,徐家汇,凯旋路2280弄,121.4330207,31.1942871,,,
2904,徐汇,徐家汇,通汇公寓,121.4463573,31.19425884,,,
1782,长宁,西郊,嘉利豪园,121.3754222,31.1942542,,,
1653,徐汇,徐家汇,上海五月天(公寓),121.4482848,31.19408377,,,
1633,徐汇,徐家汇,锦汇苑,121.4404903,31.19406902,,,
42,徐汇,徐家汇,斜土路2588号,121.4504354,31.19396631,,,
769,浦东,北蔡,由由七村,121.533504,31.193881,,,
772,青浦,徐泾,上海蟠龙天地,121.284554,31.193877,,,
920,浦东,塘桥,锦南花苑,121.53774,31.215318,,,
1515,浦东,塘桥,新都花园,121.539079,31.218445,,,
2912,浦东,塘桥,金龙东苑,121.534667,31.214793,,,
3109,浦东,塘桥,春之声公寓,121.531767,31.214816,,,
1324,闵行,金虹桥,名都古北,121.4066448,31.19363261,,,
1583,浦东,南码头,南码头路193弄,121.5197941,31.19359639,,,
1474,长宁,西郊,龙柏花苑(公寓),121.3665484,31.19357595,,,
2180,闵行,金虹桥,奥森花苑,121.3858814,31.1935248,,,
198,徐汇,徐家汇,零陵小区,121.4509931,31.19350457,,,
1536,闵行,金虹桥,华光花园,121.392489,31.19318586,,,
122,徐汇,徐家汇,徐虹公寓,121.4322207,31.19302878,,,
223,浦东,张江,川杨新苑(二期),121.632103,31.19288,,,
1374,徐汇,徐家汇,东安二村,121.4599778,31.19283108,,,
2065,徐汇,徐家汇,东安四村,121.4566631,31.19266118,,,
2872,闵行,金虹桥,古北壹号,121.4002911,31.19263562,,,
737,闵行,金虹桥,程家桥路221弄,121.3810714,31.19254765,,,
1278,徐汇,徐家汇,尚光徐汇中心,121.435508,31.19251383,,,
1501,浦东,张江,孙桥花苑,121.6374986,31.19220461,,,
1688,徐汇,徐家汇,玉兰花苑,121.4414485,31.19213765,,,
119,青浦,徐泾,中骏天璟,121.295031,31.19210483,,,
267,浦东,北蔡,天池一村,121.550402,31.192072,,,
2364,徐汇,万体馆,天钥新村,121.45293,31.192062,,,
2961,浦东,川沙,大洪佳苑,121.7440109,31.19204475,,,
1368,浦东,世博,凯德嘉博名邸,121.528697,31.191872,,,
1546,浦东,北蔡,锦华花园,121.54518,31.191845,,,
2589,徐汇,徐家汇,漕溪大楼,121.442499,31.19164641,,,
662,徐汇,徐家汇,宜德苑,121.4325426,31.19158169,,,
2790,浦东,世博,六里二村,121.52566,31.191518,,,
249,闵行,龙柏,永怡公寓,121.3743132,31.19138329,,,
428,闵行,金汇,虹井小区,121.3760344,31.19129734,,,
2495,浦东,北蔡,大华锦绣华城(一街区),121.533431,31.191231,,,
666,浦东,张江,申城佳苑一期B块,121.6422951,31.19114667,,,
29,浦东,川沙,妙栏路200弄,121.6939014,31.19099754,,,
1935,徐汇,徐家汇,上影广场(徐汇),121.4457307,31.19098881,,,
3054,徐汇,徐家汇,上影公寓,121.4476467,31.19095282,,,
2702,徐汇,龙华,东安五村,121.4590932,31.19072574,,,
1169,浦东,北蔡,大华锦绣华城(十街区),121.542203,31.1906989,,,
357,徐汇,万体馆,龙山新村,121.452206,31.190649,,,
1373,徐汇,徐家汇,泰德花苑,121.4386538,31.1906331,,,
645,浦东,张江,申城佳苑一期C块,121.6402807,31.19060568,,,
2031,长宁,西郊,虹桥机场新村,121.3594112,31.19051996,,,
2785,闵行,金汇,虹桥衡园,121.37618,31.1904659,,,
1550,浦东,川沙,鼎鑫名流世家,121.716119,31.19044,,,
233,徐汇,徐家汇,电影华苑,121.4466225,31.19043562,,,
2745,青浦,华新,欣乐苑（东苑）,121.2439095,31.19042605,,,
221,徐汇,龙华,宛南一村,121.4570533,31.19036272,,,
577,浦东,北蔡,天池二村,121.5496273,31.19033469,,,
3152,闵行,金虹桥,翡翠名都,121.406959,31.19019884,,,
2951,闵行,金虹桥,古北首席,121.4171825,31.19015127,,,
1806,闵行,金虹桥,古北金鹰府,121.3863854,31.19014648,,,
2746,徐汇,徐家汇,凯旋花苑,121.4395602,31.19005859,,,
2908,闵行,金虹桥,流晶逸彩,121.388527,31.19001789,,,
961,徐汇,徐家汇,中漕小区,121.4415365,31.18999001,,,
2532,徐汇,万体馆,北海大厦,121.450426,31.18996684,,,
604,徐汇,龙华,龙南三四村,121.4441253,31.18982281,,,
486,浦东,张江,圣宇豪庭,121.6378476,31.18970936,,,
560,浦东,张江,申城佳苑二期A块,121.6458969,31.18955019,,,
2296,徐汇,田林,凯托大厦,121.4313494,31.18939519,,,
2449,青浦,华新,徐泾北城欣沁苑东区,121.2463064,31.1893046,,,
3006,闵行,金汇,金汇花园一街坊,121.3794744,31.1890638,,,
2792,闵行,金汇,金汇华光城,121.381258,31.18890687,,,
636,青浦,徐泾,中建锦绣天地,121.2911,31.18888184,,,
1742,闵行,龙柏,龙柏一村,121.375613,31.18884987,,,
2381,徐汇,田林,百第宜山大楼,121.4323053,31.18880546,,,
994,闵行,龙柏,龙柏二村,121.3683362,31.18878801,,,
1537,闵行,龙柏,嘉富丽苑,121.3667837,31.18867379,,,
1774,青浦,徐泾,久事西郊名墅,121.3132673,31.18865324,,,
35,青浦,华新,徐泾北城欣沁苑中区,121.243645,31.188614,,,
2396,闵行,金虹桥,古北尚郡,121.3900305,31.18858991,,,
470,徐汇,万体馆,龙吴路9弄,121.447698,31.18858682,,,
2406,徐汇,龙华,宛南四村,121.4560612,31.18846766,,,
834,浦东,川沙,华川家园,121.720691,31.18840858,,,
1596,青浦,华新,徐泾北城欣沁苑西区,121.239972,31.188271,,,
877,浦东,张江,申城佳苑二期C块,121.640944,31.18819187,,,
3183,徐汇,龙华,龙华路2373弄,121.458604,31.18816785,,,
616,浦东,世博,东盛公寓,121.5271079,31.18815032,,,
1119,浦东,北蔡,大华锦绣华城(十二街区),121.545847,31.188017,,,
2377,青浦,徐泾,招商虹桥公馆,121.259114,31.18791886,,,
2328,徐汇,龙华,宛南五村,121.4547048,31.18762584,,,
1021,闵行,金虹桥,虹梅路2986弄,121.4000037,31.18759402,,,
2707,青浦,华新,瑞和锦庭-东区,121.2365047,31.18756776,,,
1293,浦东,北蔡,海上国际花园(一期),121.5516867,31.1873872,,,
1799,徐汇,龙华,中煌大厦,121.4523631,31.1871969,,,
829,浦东,北蔡,大华锦绣华城(十一街区),121.541393,31.18717983,,,
358,青浦,徐泾,仁恒西郊花园,121.264452,31.1871382,,,
160,徐汇,徐汇滨江,尚海湾豪庭(二期）,121.4677888,31.1870612,,,
3135,徐汇,龙华,宛南华侨新村,121.4568424,31.18705433,,,
2187,青浦,徐泾,瑞和明庭西区,121.2384416,31.18702058,,,
2279,徐汇,龙华,煤科公寓,121.4516333,31.18688627,,,
1084,浦东,北蔡,大华锦绣华城(二街区),121.5295674,31.18686449,,,
1312,徐汇,田林,华鼎广场,121.438457,31.18648389,,,
3004,徐汇,徐汇滨江,保利西岸,121.4623956,31.18644273,,,
1778,浦东,世博,雪野二村,121.5051177,31.18608121,,,
599,闵行,金汇,金汇花园四街坊,121.381872,31.18596883,,,
2142,青浦,徐泾,通用昱慧苑,121.255047,31.185865,,,
478,浦东,川沙,川虹新苑,121.7214861,31.18580749,,,
2703,徐汇,龙华,协昌小区,121.4506936,31.18579606,,,
1206,徐汇,龙华,宛南六村,121.4515517,31.18571049,,,
1982,青浦,徐泾,海棠馨苑南区,121.2497963,31.18565697,,,
527,青浦,徐泾,中核锦悦府,121.293849,31.18536989,,,
551,闵行,金汇,金坤花园,121.3796867,31.18527374,,,
2747,徐汇,斜土路,肇嘉浜路107弄,121.449621,31.18520083,,,
1557,徐汇,徐汇滨江,尚海湾豪庭,121.4655284,31.18511255,,,
1531,青浦,徐泾,馨浦苑西区,121.2450323,31.1848695,,,
1041,浦东,北蔡,陆家嘴锦绣里,121.555804,31.184793,,,
2741,浦东,世博,齐七小区,121.518197,31.184706,,,
1513,浦东,张江,万科翡翠公园（商用）,121.614804,31.184602,,,
426,浦东,张江,东郊紫园,121.630705,31.184424,,,
858,浦东,世博,昌五小区,121.52395,31.184382,,,
525,徐汇,龙华,申航小区,121.4480469,31.18436215,,,
2936,浦东,世博,齐八小区,121.5198146,31.18434311,,,
1235,闵行,龙柏,龙柏三村,121.3757172,31.18420938,,,
862,浦东,世博,上南五村,121.5051985,31.18418899,,,
2087,徐汇,田林,钦州花苑,121.4330029,31.18414945,,,
2925,徐汇,龙华,徐汇苑,121.4507671,31.1840441,,,
1091,闵行,航华,永兴小区,121.357562,31.18391249,,,
155,闵行,金虹桥,金虹桥东苑怡和园,121.3997709,31.18390794,,,
544,浦东,张江,万科翡翠公园（住宅）,121.615062,31.183884,,,
3177,浦东,三林,未来域,121.4268806,31.18376691,,,
2984,闵行,金汇,虹桥金斯花园,121.3842357,31.18375107,,,
488,闵行,金汇,金汇丽舍,121.382592,31.18361885,,,
2802,浦东,世博,紫竹华庭,121.5171531,31.18335247,,,
259,浦东,张江,绿地MTOWN,121.6100298,31.18329153,,,
2019,浦东,北蔡,大华锦绣华城(十七街区)(公寓),121.539298,31.18325785,,,
1088,浦东,北蔡,大华锦绣华城(十七街区)(别墅),121.539298,31.18325785,,,
1032,闵行,龙柏,龙柏四村,121.369909,31.183228,,,
800,青浦,徐泾,新虹桥雅苑,121.3168305,31.18320325,,,
3084,徐汇,漕河泾,虹六小区,121.401365,31.18314872,,,
519,浦东,世博,昌四小区,121.521255,31.182984,,,
2564,闵行,航华,春之苑,121.3622648,31.18286195,,,
1771,徐汇,田林,爱建园,121.4388234,31.18260275,,,
3039,闵行,龙柏,龙柏四村三小区,121.367587,31.18248102,,,
1817,青浦,徐泾,绿中海明苑五期公寓,121.272142,31.182443,,,
713,闵行,龙柏,金悦公寓,121.3738273,31.18226438,,,
1896,闵行,龙柏,青杉路200弄,121.37116,31.1822599,,,
1861,徐汇,田林,怡桂苑,121.4225302,31.18225171,,,
655,徐汇,龙华,强生花苑,121.4514513,31.18215571,,,
966,浦东,世博,上南六村,121.5069552,31.18213478,,,
2994,青浦,徐泾,陆家角馨苑东区,121.2406799,31.18200317,,,
682,浦东,北蔡,大华锦绣华城(十五街区),121.533351,31.18197984,,,
1506,浦东,北蔡,大华锦绣华城(十九街区)(公寓),121.546588,31.181711,,,
301,青浦,徐泾,万科天空之城二期云之谷,121.253557,31.18170589,,,
3122,青浦,香花桥,富兴雅苑,121.1286748,31.18160664,,,
2731,浦东,世博,新昌里公寓,121.517701,31.18151187,,,
2294,青浦,徐泾,绿中海明苑二期(别墅),121.271509,31.18149488,,,
651,青浦,徐泾,绿中海明苑二期（公寓）,121.271509,31.18149488,,,
2285,闵行,金虹桥,虹兴苑,121.400038,31.1813947,,,
2545,浦东,世博,上钢二村,121.500143,31.181315,,,
922,浦东,张江,紫晶苑,121.6303381,31.18125629,,,
166,闵行,航华,航华一村二街坊,121.3592619,31.18124154,,,
451,闵行,龙柏,龙柏七村,121.3688717,31.18121544,,,
1689,浦东,北蔡,大华锦绣华城(十六街区)(公寓),121.5375182,31.18103393,,,
1449,浦东,世博,云台一小区,121.5122566,31.18096233,,,
1816,浦东,世博,新世纪花苑(一期)(浦东),121.4901504,31.18084655,,,
1669,徐汇,田林,田林十四村,121.4304822,31.18080763,,,
3013,青浦,徐泾,绿中海明苑三期公寓,121.2698759,31.18073541,,,
90,闵行,航华,航华一村,121.358062,31.18069038,,,
1626,闵行,龙柏,新华红星国际广场,121.378996,31.18067486,,,
538,浦东,世博,上南七村,121.5081989,31.18065933,,,
218,浦东,世博,昌七小区,121.522751,31.180611,,,
1667,浦东,世博,上钢三村,121.499099,31.18056665,,,
1055,青浦,徐泾,久事西郊花园,121.3180768,31.18035942,,,
1174,青浦,徐泾,绿中海明苑四期(公寓),121.266002,31.180255,,,
2440,徐汇,田林,田林新苑,121.4333695,31.18009264,,,
2953,闵行,航华,新明星花园二期,121.3632805,31.18003237,,,
1681,青浦,徐泾,康虹花园(公寓),121.32087,31.17983884,,,
175,浦东,世博,上南三村,121.504848,31.179748,,,
1801,徐汇,万体馆,龙吴路13弄,121.449878,31.179665,,,
49,闵行,金虹桥,荣信虹桥世嘉,121.3999535,31.17964683,,,
2628,浦东,川沙,新建路1-81号,121.75375,31.179562,,,
611,浦东,北蔡,南新四村,121.547915,31.17953429,,,
2347,徐汇,万体馆,漕溪一村,121.443511,31.17942686,,,
984,浦东,张江,科锦苑,121.632158,31.17933116,,,
1934,浦东,世博,上钢八九村,121.4915895,31.17930412,,,
1273,徐汇,田林,田林十三村,121.4307281,31.17926303,,,
2795,浦东,北蔡,凯利海华府,121.527223,31.179217,,,
2888,闵行,金汇,锦绣江南(一期),121.383898,31.17909087,,,
510,徐汇,徐汇滨江,百汇园,121.4663186,31.17908902,,,
2732,青浦,徐泾,广虹馨苑,121.2833535,31.17905125,,,
1127,浦东,张江,华发四季,121.630961,31.178891,,,
1899,闵行,金虹桥,上虹新村,121.3976739,31.17888171,,,
2954,闵行,航华,航华二村嘉丰公寓,121.3568446,31.17883228,,,
2490,徐汇,龙华,上缝小区,121.452774,31.17872584,,,
2899,浦东,北蔡,大华锦绣华城(十四街区),121.531914,31.178718,,,
1383,徐汇,田林,田林十二村,121.4349789,31.178389,,,
2206,浦东,川沙,心圆西苑,121.696447,31.178384,,,
348,青浦,徐泾,金水宝邸,121.2697371,31.17835981,,,
448,徐汇,田林,田林五六七村,121.4271061,31.17833803,,,
973,徐汇,漕河泾,航天新苑,121.4017842,31.17833177,,,
569,闵行,航华,航华二村梧柏小区,121.3559274,31.17815288,,,
2850,浦东,世博,上南四村,121.5036191,31.17764473,,,
573,青浦,徐泾,招商虹桥华府,121.3150712,31.17759854,,,
3042,闵行,航华,嘉丰花苑,121.3640381,31.17746584,,,
866,徐汇,龙华,周家湾小区,121.4572369,31.17738744,,,
130,浦东,世博,上南十村,121.5085672,31.17735353,,,
951,闵行,龙柏,紫藤居(公寓),121.370836,31.17712189,,,
174,青浦,徐泾,高富丽源,121.3130228,31.17701793,,,
437,徐汇,田林,田林三四村,121.4288608,31.17658461,,,
2047,浦东,张江,张江三湘海尚,121.6293002,31.17654676,,,
1117,徐汇,万体馆,凯翔小区,121.4457752,31.17653765,,,
536,浦东,北蔡,南新三村,121.5497618,31.17642704,,,
1877,浦东,世博,上南九村,121.5047758,31.17639398,,,
518,浦东,川沙,百欣苑,121.758401,31.17638989,,,
2520,青浦,徐泾,安盛杉庄,121.3219744,31.17629496,,,
2476,闵行,航华,航华四村三街坊,121.3611711,31.1762867,,,
1359,徐汇,龙华,海波花苑,121.45622,31.17608386,,,
1845,青浦,徐泾,居礼苑(公寓),121.298701,31.17589308,,,
93,闵行,七宝,茂盛花苑,121.3435278,31.17586859,,,
1913,青浦,徐泾,锦绣逸庭(别墅),121.26767,31.17585685,,,
2887,青浦,徐泾,锦绣逸庭(公寓),121.26767,31.17585685,,,
1237,浦东,世博,恒大星级公寓,121.5191008,31.17583854,,,
355,徐汇,田林,田林一村,121.4251182,31.17578448,,,
1745,浦东,川沙,凌港城,121.7430608,31.17577783,,,
1167,徐汇,龙华,俞一小区,121.4582716,31.17575435,,,
